Date_start,Power_kW,temp_C,HR,windSpeed_m_s,windGust_m_s,pres_mbar,solarRad_W_m2,rain_mm_h,rain_day,Hour,Hol_Wknd
2017-01-01 00:00:00,117.823342,8.5325,74.96666666666667,2.3445,3.27075,1029.0,1.3550833333333332,0.0,0.0,0,1.0
2017-01-01 01:00:00,119.1906989,7.93,76.30833333333334,2.6924166666666665,3.4803333333333337,1028.1666666666667,1.4773333333333334,0.0,0.0,1,1.0
2017-01-01 02:00:00,117.9729915,7.263416666666667,80.27499999999999,3.30025,4.067166666666666,1028.0,1.4150833333333335,0.0,0.0,2,1.0
2017-01-01 03:00:00,116.4132879,6.831333333333333,81.33333333333333,3.534333333333333,4.423583333333333,1028.0,1.5419999999999998,0.0,0.0,3,1.0
2017-01-01 04:00:00,116.1723836,6.50025,81.24166666666666,4.006,5.262333333333333,1028.0,0.891,0.0,0.0,4,1.0
2017-01-01 05:00:00,114.8782817,6.0064166666666665,81.00833333333334,4.552833333333333,6.0793333333333335,1028.0,1.3758333333333332,0.0,0.0,5,1.0
2017-01-01 06:00:00,116.1282213,5.645833333333333,80.44166666666666,4.004416666666667,5.346416666666666,1027.0,0.988,0.0,0.0,6,1.0
2017-01-01 07:00:00,116.1114773,5.47775,80.19166666666666,3.17625,4.654166666666667,1027.0,1.4661666666666668,0.0,0.0,7,1.0
2017-01-01 12:00:00,113.6214352,7.56,75.31666666666666,2.150583333333333,2.8511666666666664,1025.1666666666667,267.5,0.0,0.0,12,1.0
2017-01-01 13:00:00,113.8309445,8.73,72.74916666666667,1.5585000000000002,2.222166666666667,1023.6666666666666,203.54999999999998,0.0,0.0,13,1.0
2017-01-01 14:00:00,114.5270763,9.809166666666666,70.03083333333333,1.0795833333333333,1.719083333333333,1023.0,146.23333333333332,0.0,0.0,14,1.0
2017-01-01 15:00:00,114.3096136,9.735833333333334,71.41083333333333,1.9410833333333333,2.411,1022.25,124.28333333333335,0.0,0.0,15,1.0
2017-01-01 16:00:00,117.1276288,9.525833333333333,73.75833333333334,1.3505,1.761,1022.0,56.92416666666667,0.0,0.0,16,1.0
2017-01-01 17:00:00,116.887771,8.9725,76.35833333333333,2.4476666666666667,2.998083333333333,1022.0,5.232166666666667,0.0,0.0,17,1.0
2017-01-01 18:00:00,118.3451269,8.865,76.30833333333334,2.7325,3.3335000000000004,1021.5833333333334,1.5073333333333334,0.0,0.0,18,1.0
2017-01-01 19:00:00,117.9116666,8.984166666666667,75.88333333333334,2.2152499999999997,2.8722499999999997,1021.0,1.4498333333333333,0.0,0.0,19,1.0
2017-01-01 20:00:00,125.8803455,9.186666666666667,76.85833333333333,1.7769166666666667,2.2223333333333333,1020.0,1.3549999999999998,0.0,0.0,20,1.0
2017-01-01 21:00:00,126.0302043,9.174166666666666,78.60000000000001,0.4088333333333333,0.6499166666666666,1019.3333333333334,1.3435833333333334,0.0,0.0,21,1.0
2017-01-01 22:00:00,125.6538829,10.0075,77.71666666666667,1.6318333333333335,2.3691666666666666,1018.9166666666666,1.2211666666666667,0.0,0.0,22,1.0
2017-01-01 23:00:00,126.1955513,9.882307692307693,80.23846153846154,1.9721538461538464,3.193076923076923,1018.0,1.5002307692307693,0.0,0.0,23,1.0
2017-01-02 00:00:00,126.10325,9.471666666666666,83.45833333333333,2.7464999999999997,3.5850833333333334,1017.0833333333334,1.1796666666666666,0.0,0.0,0,0.0
2017-01-02 01:00:00,128.5286184,10.209166666666667,84.08333333333333,3.8714166666666667,4.926833333333334,1015.9166666666666,1.8166666666666667,0.0,0.0,1,0.0
2017-01-02 02:00:00,125.8692526,9.975833333333332,85.5,5.83875,6.771666666666667,1015.0,1.1193333333333333,0.0,0.0,2,0.0
2017-01-02 03:00:00,126.8868692,9.791666666666666,87.19166666666666,5.2955,6.499333333333333,1014.5,1.5486666666666666,0.0,0.0,3,0.0
2017-01-02 04:00:00,127.1987262,9.895,86.625,5.0281666666666665,7.2547500000000005,1014.0,1.507,0.0,0.0,4,0.0
2017-01-02 05:00:00,126.4075722,10.0425,84.8,5.5921666666666665,7.777833333333334,1013.3333333333334,1.5416666666666667,0.0,0.0,5,0.0
2017-01-02 06:00:00,139.113338,10.42,81.575,7.30725,9.330666666666668,1013.0,1.7425833333333334,0.0,0.0,6,0.0
2017-01-02 07:00:00,161.108675,10.256666666666666,82.43333333333334,8.137666666666666,10.125833333333334,1013.0,1.7679166666666666,0.0,0.0,7,0.0
2017-01-02 08:00:00,207.5688797,10.105833333333333,80.65833333333333,9.291333333333334,11.258333333333333,1013.0,18.456583333333334,0.0,0.0,8,0.0
2017-01-02 09:00:00,298.6870068,10.384166666666667,79.49166666666666,7.584666666666667,9.685916666666667,1013.3333333333334,42.23916666666667,0.0,0.0,9,0.0
2017-01-02 10:00:00,336.420448,10.936666666666667,77.7,8.448,10.6275,1014.0,51.625,0.0,0.0,10,0.0
2017-01-02 11:00:00,344.547567,11.874166666666667,74.7,7.610499999999999,9.770000000000001,1013.5833333333334,40.54833333333333,0.0,0.0,11,0.0
2017-01-02 12:00:00,317.6479124,12.63,73.76666666666667,6.322833333333333,7.84025,1012.9166666666666,50.6325,0.0,0.0,12,0.0
2017-01-02 13:00:00,319.1310122,13.6175,70.11833333333333,6.225583333333333,8.322000000000001,1012.75,22.359166666666667,0.17500000000000002,0.17500000000000002,13,0.0
2017-01-02 14:00:00,335.5880619,13.714166666666666,71.26083333333334,6.228666666666666,8.34425,1012.1666666666666,16.667083333333334,0.5916666666666667,0.7666666666666666,14,0.0
2017-01-02 15:00:00,333.6758971,13.200833333333334,77.0,7.070166666666666,9.392750000000001,1012.6666666666666,33.44916666666666,1.4166666666666667,2.158333333333333,15,0.0
2017-01-02 16:00:00,310.4942477,13.099166666666667,76.81666666666666,7.095416666666668,9.685833333333333,1012.1666666666666,6.418833333333333,1.2249999999999999,3.35,16,0.0
2017-01-02 17:00:00,263.5074442,13.498333333333333,76.89999999999999,8.548333333333334,11.824166666666668,1012.5,3.5980000000000003,0.8333333333333334,4.158333333333333,17,0.0
2017-01-02 18:00:00,205.6567149,13.875,75.28333333333333,8.066666666666666,10.944166666666668,1013.1666666666666,2.6148333333333333,0.14166666666666666,4.3,18,0.0
2017-01-02 19:00:00,172.1417152,13.494166666666667,79.64166666666667,7.6401666666666666,10.295,1014.5,3.3829999999999996,0.4666666666666666,4.766666666666667,19,0.0
2017-01-02 20:00:00,142.1375137,13.403333333333334,81.55833333333334,6.586749999999999,8.848333333333334,1015.0,1.7562499999999999,0.8250000000000001,5.583333333333333,20,0.0
2017-01-02 21:00:00,135.6644926,13.689166666666667,81.84166666666667,6.537166666666667,9.20425,1015.8333333333334,1.75825,1.05,6.599999999999999,21,0.0
2017-01-02 22:00:00,133.9245817,13.789166666666667,83.25833333333334,5.269166666666666,7.4439166666666665,1016.0,1.6084166666666668,0.06666666666666667,6.666666666666667,22,0.0
2017-01-02 23:00:00,132.5417366,14.146153846153847,84.03846153846153,6.190307692307692,8.88223076923077,1016.4615384615385,1.3036923076923077,0.46153846153846156,7.123076923076923,23,0.0
2017-01-03 00:00:00,134.0449292,14.39,82.93333333333334,6.297250000000001,8.575416666666667,1017.0,2.284666666666667,0.125,0.041666666666666664,0,0.0
2017-01-03 01:00:00,133.265496,14.2275,84.13333333333334,4.8254166666666665,6.707583333333333,1017.0,1.9545000000000001,0.05833333333333334,0.10000000000000002,1,0.0
2017-01-03 02:00:00,129.9405562,13.520000000000001,85.76666666666667,4.470916666666667,5.828,1017.0833333333334,1.8274166666666665,0.26666666666666666,0.3666666666666667,2,0.0
2017-01-03 03:00:00,129.0342872,13.185,89.35833333333333,4.357333333333334,5.681416666666667,1018.0,1.8690833333333332,0.1416666666666667,0.5083333333333333,3,0.0
2017-01-03 04:00:00,129.5125377,14.351666666666667,86.69999999999999,5.1593333333333335,6.856083333333333,1018.0,1.1053333333333333,0.3416666666666666,0.85,4,0.0
2017-01-03 05:00:00,132.7612923,14.8125,84.84166666666667,5.263583333333333,6.857,1018.0,1.3060833333333333,0.25833333333333336,1.1,5,0.0
2017-01-03 06:00:00,145.9055416,14.8925,84.38333333333334,5.199416666666667,6.918,1018.75,0.9874999999999999,0.0,1.1,6,0.0
2017-01-03 07:00:00,172.6256168,14.915,84.35833333333333,4.558166666666667,6.205749999999999,1019.5833333333334,1.3335833333333333,0.0,1.1,7,0.0
2017-01-03 08:00:00,225.1266381,14.969166666666666,84.625,4.484916666666667,5.828250000000001,1020.6666666666666,38.596916666666665,0.0,1.1,8,0.0
2017-01-03 09:00:00,294.2259866,15.356666666666667,82.45833333333333,3.9956666666666667,5.157,1021.6666666666666,94.52749999999999,0.0,1.1,9,0.0
2017-01-03 10:00:00,323.5727768,15.551666666666668,81.00833333333334,2.14875,3.18675,1022.8333333333334,143.95833333333334,0.0,1.1,10,0.0
